"","stat_area","tow_id","survey","year","month","day","doy","tow_duration","lat","lon","catch_n","catch_n_f","catch_n_m","catch_n_a","catch_n_j","vessel","area_swept"
"21",512,"FL00.29","ME",2000,11,10,315,14,43.7021,-69.2933,4,2,2,4,0,"ME",7.98
"22",513,"FL00.3","ME",2000,11,1,306,20,42.9354,-70.7462,33,14,19,20,13,"ME",17.8
"23",512,"FL00.30","ME",2000,11,10,315,20,43.8446,-69.2924,517,209,308,264,253,"ME",19.8
"24",512,"FL00.31","ME",2000,11,13,318,19,43.8351,-69.1135,259,105,154,160,99,"ME",17.1
"25",512,"FL00.32","ME",2000,11,13,318,18,43.858,-69.0842,613,333,280,483,130,"ME",19.98
"26",512,"FL00.33","ME",2000,11,13,318,20,43.9265,-69.122,466,333,133,254,212,"ME",18.8
"27",512,"FL00.34","ME",2000,11,13,318,20,43.953,-69.1426,906,398,508,437,469,"ME",15.8
"28",512,"FL00.35","ME",2000,11,14,319,20,44.39937,-68.8781,4,0,4,4,0,"ME",21.4
"29",512,"FL00.37","ME",2000,11,14,319,20,44.1872,-68.8967,6,2,4,4,2,"ME",20.4
"30",512,"FL00.38","ME",2000,11,14,319,20,44.1306,-68.9756,10,2,8,10,0,"ME",22.2
"31",512,"FL00.39","ME",2000,11,15,320,10,43.8507,-68.9297,3,3,0,3,0,"ME",5.6
"32",513,"FL00.4","ME",2000,11,1,306,20,42.9555,-70.6667,47,19,28,41,6,"ME",18.8
"33",512,"FL00.40","ME",2000,11,16,321,16,43.9285,-68.8612,242,124,118,231,11,"ME",12
"34",512,"FL00.41","ME",2000,11,16,321,17,43.9258,-68.7467,71,33,38,69,2,"ME",14.28
"35",512,"FL00.42","ME",2000,11,16,321,25,43.8859,-68.7451,124,77,47,117,7,"ME",19
"36",512,"FL00.44","ME",2000,11,20,325,16,43.9039,-68.6356,9,5,4,8,1,"ME",15.2
"37",512,"FL00.45","ME",2000,11,21,326,18,44.1566,-68.544,50,16,34,43,7,"ME",17.82
"38",512,"FL00.46","ME",2000,11,21,326,20,44.0078,-68.5552,27,8,19,27,0,"ME",28.2
"39",512,"FL00.47","ME",2000,11,21,326,20,43.9073,-68.5372,9,3,6,9,0,"ME",17.8
"40",512,"FL00.48","ME",2000,11,21,326,19,44.0436,-68.3214,16,9,7,14,2,"ME",17.86
"41",512,"FL00.49","ME",2000,11,22,327,20,44.134,-68.2498,23,7,16,22,1,"ME",17.4
"42",513,"FL00.5","ME",2000,11,1,306,20,42.9528,-70.5948,71,26,45,51,20,"ME",16.6
"43",512,"FL00.50","ME",2000,11,22,327,25,44.2142,-68.4205,48,19,29,44,4,"ME",24.75
"44",512,"FL00.52","ME",2000,11,27,332,20,44.1185,-68.1016,27,11,16,27,0,"ME",19.8
"45",512,"FL00.53","ME",2000,11,27,332,20,44.2217,-68.075,15,10,5,14,1,"ME",19.4
"46",512,"FL00.54","ME",2000,11,28,333,20,44.3068,-68.1718,96,50,46,48,48,"ME",20.2
"47",512,"FL00.55","ME",2000,11,28,333,20,44.2889,-68.1292,70,33,37,57,13,"ME",20.6
"48",512,"FL00.56","ME",2000,11,28,333,20,44.3618,-68.1563,7,6,1,7,0,"ME",20.2
"49",513,"FL00.6","ME",2000,11,1,306,20,42.9808,-70.6519,72,29,43,60,12,"ME",23.2
"50",512,"FL00.60","ME",2000,11,29,334,22,44.1623,-67.9533,6,2,4,3,3,"ME",22.66
"51",512,"FL00.61","ME",2000,11,29,334,19,44.2915,-67.9933,43,18,25,38,5,"ME",17.67
"52",511,"FL00.62","ME",2000,11,30,335,15,44.2968,-67.8075,64,35,29,25,39,"ME",14.85
"53",511,"FL00.63","ME",2000,11,30,335,22,44.3341,-67.8553,55,24,31,44,11,"ME",22.66
"54",511,"FL00.64","ME",2000,11,30,335,20,44.3863,-67.9405,18,4,14,17,1,"ME",22.8
"55",513,"FL00.7","ME",2000,11,2,307,20,43.0692,-70.4196,18,12,6,18,0,"ME",19.2
"56",513,"FL00.8","ME",2000,11,2,307,20,43.1421,-70.3947,59,20,39,54,5,"ME",24.2
"57",513,"FL00.9","ME",2000,11,3,308,14,43.2968,-70.4961,87,40,47,32,55,"ME",10.36
"58",513,"FL01.1","ME",2001,9,24,267,20,42.9337,-70.7499,216,118,98,142,74,"ME",13.6
"59",513,"FL01.10","ME",2001,9,26,269,21,42.9543,-70.4738,1,0,1,1,0,"ME",15.96
"60",513,"FL01.11","ME",2001,9,26,269,18,42.9383,-70.5113,10,5,5,10,0,"ME",17.82
"61",513,"FL01.12","ME",2001,9,27,270,20,43.3666,-70.1938,5,0,5,5,0,"ME",15
"62",513,"FL01.14","ME",2001,9,27,270,20,43.4205,-70.2323,53,26,27,45,8,"ME",19.8
"63",513,"FL01.15","ME",2001,9,27,270,19,43.4183,-70.2913,162,77,84,97,65,"ME",20.52
"64",513,"FL01.16","ME",2001,9,28,271,20,43.5317,-70.2805,266,137,129,133,133,"ME",15.4
"65",513,"FL01.17","ME",2001,9,28,271,15,43.4705,-70.2679,218,107,111,143,75,"ME",9
"66",513,"FL01.18","ME",2001,10,1,274,20,43.6681,-69.9757,368,185,183,91,277,"ME",23.2
"67",513,"FL01.19","ME",2001,10,1,274,20,43.519,-70.0311,4,2,2,0,4,"ME",17
"68",513,"FL01.2","ME",2001,9,24,267,20,42.879,-70.6959,14,8,6,10,4,"ME",17.8
"69",513,"FL01.20","ME",2001,10,1,274,20,43.4967,-70.2088,326,150,176,108,218,"ME",18
"70",513,"FL01.21","ME",2001,10,2,275,21,43.5904,-69.9334,14,9,5,13,1,"ME",17.43
"71",513,"FL01.22","ME",2001,10,2,275,21,43.6036,-69.9005,24,9,15,18,6,"ME",17.64
"72",513,"FL01.23","ME",2001,10,2,275,22,43.6133,-69.8571,36,17,19,25,11,"ME",19.8
"73",513,"FL01.24","ME",2001,10,2,275,20,43.6515,-69.8086,60,34,26,56,4,"ME",16
"74",513,"FL01.25","ME",2001,10,2,275,17,43.7095,-69.7206,154,84,70,87,67,"ME",11.39
"75",513,"FL01.26","ME",2001,10,3,276,22,43.7803,-69.6945,758,339,419,310,448,"ME",19.36
"76",513,"FL01.27","ME",2001,10,3,276,20,43.6705,-69.8552,293,171,122,246,47,"ME",17.6
"77",513,"FL01.28","ME",2001,10,3,276,20,43.6736,-69.872,253,128,125,139,114,"ME",15.2
"78",513,"FL01.29","ME",2001,10,3,276,20,43.6963,-69.7634,310,168,142,223,87,"ME",16
"79",513,"FL01.3","ME",2001,9,24,267,20,42.8728,-70.6595,21,8,13,15,6,"ME",17.8
"80",513,"FL01.30","ME",2001,10,3,276,20,43.7059,-69.7443,316,157,159,248,68,"ME",16.2
"81",513,"FL01.31","ME",2001,10,4,277,21,43.7348,-69.6488,263,135,128,204,59,"ME",18.27
"82",513,"FL01.33","ME",2001,10,4,277,22,43.7344,-69.505,1,1,0,1,0,"ME",22.22
"83",513,"FL01.34","ME",2001,10,5,278,21,43.7227,-69.4074,4,3,1,4,0,"ME",19.53
"84",513,"FL01.35","ME",2001,10,5,278,20,43.8414,-69.4826,322,162,160,126,196,"ME",18.6
"85",513,"FL01.36","ME",2001,10,5,278,20,43.8566,-69.5279,350,160,187,134,216,"ME",17.4
"86",512,"FL01.37","ME",2001,10,8,281,20,43.8561,-69.0831,252,122,130,145,107,"ME",17.6
"87",512,"FL01.38","ME",2001,10,8,281,22,43.7979,-69.1223,58,28,30,44,14,"ME",23.1
"88",512,"FL01.39","ME",2001,10,8,281,15,43.759,-69.1287,3,3,0,3,0,"ME",11.1
"89",513,"FL01.4","ME",2001,9,24,267,20,42.8608,-70.7365,19,8,11,12,7,"ME",17.6
"90",512,"FL01.40","ME",2001,10,9,282,20,44.3371,-68.8314,3,2,1,3,0,"ME",18.2
"91",512,"FL01.41","ME",2001,10,9,282,21,44.2744,-68.8911,2,1,1,2,0,"ME",18.48
"92",512,"FL01.42","ME",2001,10,9,282,20,43.9214,-69.1271,1002,540,462,566,436,"ME",16.8
"93",512,"FL01.43","ME",2001,10,10,283,20,43.7972,-69.0426,109,47,62,92,17,"ME",18.2
"94",512,"FL01.45","ME",2001,10,10,283,19,43.7826,-68.7055,10,7,3,6,4,"ME",13.87
"95",512,"FL01.46","ME",2001,10,11,284,20,44.0998,-68.7686,117,47,70,73,44,"ME",17.8
"96",512,"FL01.47","ME",2001,10,11,284,19,44.1602,-68.7868,26,8,18,20,6,"ME",15.96
"97",512,"FL01.48","ME",2001,10,11,284,21,44.138,-68.7532,54,26,28,53,1,"ME",19.95
"98",512,"FL01.49","ME",2001,10,12,285,20,43.8968,-68.7558,137,56,81,114,23,"ME",21.4
"99",512,"FL01.50","ME",2001,10,12,285,18,43.9166,-68.6212,5,2,3,5,0,"ME",18.36
"100",512,"FL01.51","ME",2001,10,12,285,20,43.9202,-68.6329,11,8,3,11,0,"ME",19
"101",512,"FL01.52","ME",2001,10,15,288,20,44.0086,-68.5556,77,43,34,70,7,"ME",19.2
"102",512,"FL01.53","ME",2001,10,15,288,20,43.9442,-68.4451,1,1,0,1,0,"ME",19.4
"103",512,"FL01.54","ME",2001,10,15,288,20,44.1677,-68.528,214,78,136,167,47,"ME",17.8
"104",512,"FL01.55","ME",2001,10,16,289,20,44.2811,-68.5209,1,0,1,1,0,"ME",20.4
"105",512,"FL01.56","ME",2001,10,16,289,20,44.3311,-68.5485,1,1,0,1,0,"ME",17.6
"106",512,"FL01.58","ME",2001,10,16,289,19,44.2051,-68.4365,87,40,47,65,22,"ME",17.48
"107",512,"FL01.59","ME",2001,10,18,291,21,44.4582,-68.2236,8,4,4,7,1,"ME",19.32
"108",513,"FL01.6","ME",2001,9,25,268,21,43.0037,-70.467,3,2,1,3,0,"ME",17.22
"109",512,"FL01.60","ME",2001,10,18,291,21,44.4315,-68.1975,5,3,2,5,0,"ME",19.95
"110",512,"FL01.61","ME",2001,10,19,292,21,44.2993,-68.1255,137,78,59,94,43,"ME",18.69
"111",512,"FL01.62","ME",2001,10,19,292,20,44.3501,-68.1125,135,60,75,102,33,"ME",17.6
"112",512,"FL01.63","ME",2001,10,19,292,20,44.0262,-68.2184,1,0,1,1,0,"ME",17.2
"113",512,"FL01.64","ME",2001,10,19,292,23,44.0251,-68.3019,2,1,1,2,0,"ME",21.16
"114",512,"FL01.65","ME",2001,10,20,293,20,44.0543,-68.1338,4,4,0,3,1,"ME",21.4
"115",512,"FL01.67","ME",2001,10,20,293,20,44.1381,-67.945,6,5,1,6,0,"ME",18
"116",512,"FL01.68","ME",2001,10,20,293,21,44.1456,-68.0246,5,1,4,5,0,"ME",18.06
"117",513,"FL01.7","ME",2001,9,26,269,20,43.3037,-70.5095,232,122,110,58,174,"ME",16.4
"118",513,"FL01.8","ME",2001,9,26,269,18,43.296,-70.4883,163,67,96,55,108,"ME",16.38
"119",513,"FL01.9","ME",2001,9,26,269,20,43.1544,-70.3733,24,8,15,17,7,"ME",19.4
"120",513,"FL02.1","ME",2002,10,14,287,22,42.9368,-70.7462,129,56,73,91,38,"ME",18.26
"121",513,"FL02.10","ME",2002,10,17,290,20,43.17815,-70.43558,41,25,16,30,11,"ME",15.4
"122",513,"FL02.11","ME",2002,10,17,290,20,43.404,-70.13835,3,2,1,3,0,"ME",16.4
"123",513,"FL02.12","ME",2002,10,18,291,20,43.54827,-70.28533,99,52,47,25,74,"ME",16
"124",513,"FL02.13","ME",2002,10,18,291,21,43.50862,-70.19562,377,174,203,216,161,"ME",17.64
"125",513,"FL02.14","ME",2002,10,18,291,20,43.41872,-70.27908,118,59,59,79,39,"ME",12
"126",513,"FL02.15","ME",2002,10,18,291,21,43.5208,-70.2486,184,94,90,83,101,"ME",13.65
"127",513,"FL02.16","ME",2002,10,21,294,18,43.75087,-70.084,124,46,78,92,32,"ME",12.96
"128",513,"FL02.17","ME",2002,10,21,294,20,43.66608,-70.14837,574,269,305,325,249,"ME",15.2
"129",513,"FL02.18","ME",2002,10,21,294,18,43.65125,-70.09583,561,282,279,203,358,"ME",11.52
"130",513,"FL02.19","ME",2002,10,21,294,20,43.52168,-70.02668,3,3,0,2,1,"ME",15.2
"131",513,"FL02.2","ME",2002,10,14,287,20,42.91263,-70.6723,12,3,9,12,0,"ME",22.4
"132",513,"FL02.20","ME",2002,10,22,295,20,43.56713,-69.83483,1,1,0,1,0,"ME",20.4
"133",513,"FL02.21","ME",2002,10,22,295,20,43.59973,-69.87118,8,6,2,7,1,"ME",18.2
"134",513,"FL02.22","ME",2002,10,22,295,20,43.68597,-69.90458,417,225,192,309,108,"ME",18
"135",513,"FL02.23","ME",2002,10,22,295,17,43.6567,-69.97475,191,88,103,96,95,"ME",10.88
"136",513,"FL02.24","ME",2002,10,23,296,20,43.54177,-69.69105,1,1,0,1,0,"ME",15.6
"137",513,"FL02.25","ME",2002,10,23,296,19,43.63,-69.70035,5,4,1,5,0,"ME",16.91
"138",513,"FL02.26","ME",2002,10,23,296,20,43.6614,-69.79177,147,87,60,117,30,"ME",16.4
"139",513,"FL02.27","ME",2002,10,23,296,20,43.66698,-69.7466,135,73,62,120,15,"ME",18.8
"140",513,"FL02.28","ME",2002,10,23,296,20,43.70028,-69.74343,185,100,85,140,45,"ME",17.8
"141",513,"FL02.29","ME",2002,10,24,297,20,43.73375,-69.50647,2,1,1,2,0,"ME",18.4
"142",513,"FL02.3","ME",2002,10,14,287,13,42.94283,-70.68137,11,5,6,7,4,"ME",6.89
"143",513,"FL02.30","ME",2002,10,25,298,20,43.77578,-69.47787,34,19,15,31,3,"ME",19.6
"144",513,"FL02.31","ME",2002,10,25,298,20,43.8261,-69.48928,181,106,75,103,78,"ME",15.4
"145",513,"FL02.32","ME",2002,10,25,298,18,43.83643,-69.40857,334,178,156,268,66,"ME",15.48
"146",512,"FL02.33","ME",2002,10,28,301,20,43.74457,-69.15273,8,6,2,7,1,"ME",14.8
"147",512,"FL02.34","ME",2002,10,28,301,17,43.85935,-69.07097,1111,623,488,921,190,"ME",11.56
"148",512,"FL02.35","ME",2002,10,28,301,20,43.91603,-69.13073,661,314,347,545,116,"ME",16
"149",512,"FL02.36","ME",2002,10,29,302,15,44.15262,-69.02098,38,18,20,36,2,"ME",11.7
"150",512,"FL02.37","ME",2002,10,29,302,19,44.14833,-68.95862,13,4,9,13,0,"ME",24.13
"151",512,"FL02.38","ME",2002,10,29,302,20,44.18683,-68.90237,2,0,2,2,0,"ME",17.2
"152",512,"FL02.39","ME",2002,10,29,302,20,44.08193,-69.0054,113,44,69,113,0,"ME",18.2
"153",513,"FL02.4","ME",2002,10,14,287,20,42.98203,-70.65143,121,69,52,76,45,"ME",14.6
"154",512,"FL02.40","ME",2002,10,30,303,20,44.29128,-68.88178,1,1,0,1,0,"ME",17.6
"155",512,"FL02.43","ME",2002,10,30,303,20,44.15412,-68.76457,5,1,4,4,1,"ME",15.8
"156",512,"FL02.44","ME",2002,10,31,304,13,43.61252,-68.93938,1,1,0,1,0,"ME",7.8
"157",512,"FL02.45","ME",2002,10,31,304,20,43.77167,-68.72385,16,10,6,14,2,"ME",13
"158",512,"FL02.46","ME",2002,10,31,304,15,43.78512,-68.70483,14,11,3,14,0,"ME",9.15
"159",512,"FL02.47","ME",2002,11,1,305,20,43.87283,-68.59247,16,12,4,16,0,"ME",16.2
"160",512,"FL02.48","ME",2002,11,1,305,21,43.91105,-68.62445,56,36,20,53,3,"ME",17.85
"161",512,"FL02.49","ME",2002,11,1,305,20,43.9127,-68.75435,154,85,69,147,7,"ME",13.8
"162",512,"FL02.50","ME",2002,11,4,308,20,43.93187,-68.5537,59,34,25,57,2,"ME",16.4
"163",512,"FL02.51","ME",2002,11,4,308,19,44.01178,-68.54995,109,60,49,102,7,"ME",12.54
"164",512,"FL02.52","ME",2002,11,4,308,20,44.16547,-68.53493,86,29,57,65,21,"ME",17.8
"165",512,"FL02.53","ME",2002,11,5,309,20,43.95763,-68.40837,40,37,3,40,0,"ME",15
"166",512,"FL02.54","ME",2002,11,5,309,20,44.01908,-68.3472,61,34,27,52,9,"ME",16.2
"167",512,"FL02.55","ME",2002,11,5,309,20,44.0001,-68.205,16,16,0,16,0,"ME",15.6
"168",512,"FL02.56","ME",2002,11,5,309,20,44.05087,-68.25907,55,34,21,53,2,"ME",15.6
"169",512,"FL02.57","ME",2002,11,8,312,20,44.36238,-68.47905,1,1,0,1,0,"ME",11
"170",512,"FL02.58","ME",2002,11,8,312,20,44.24968,-68.43225,11,8,3,9,2,"ME",15.8
"171",512,"FL02.59","ME",2002,11,8,312,20,44.20588,-68.436,54,13,41,46,8,"ME",14.8
"172",513,"FL02.6","ME",2002,10,15,288,20,42.9966,-70.48913,14,6,8,14,0,"ME",19.6
"173",512,"FL02.60","ME",2002,11,9,313,20,44.44333,-68.16357,5,2,3,5,0,"ME",14.6
"174",512,"FL02.61","ME",2002,11,9,313,20,44.2841,-68.20385,222,91,131,177,45,"ME",15
"175",512,"FL02.62","ME",2002,11,10,314,17,44.28425,-68.12272,146,66,80,121,25,"ME",13.6
"176",512,"FL02.63","ME",2002,11,10,314,20,44.21182,-68.06978,184,106,78,161,23,"ME",14.2
"177",511,"FL02.64","ME",2002,11,12,316,16,44.3993,-67.93158,33,10,23,23,10,"ME",10.24
"178",511,"FL02.65","ME",2002,11,12,316,20,44.33355,-67.77865,204,116,88,141,63,"ME",14.8
"179",511,"FL02.66","ME",2002,11,13,317,15,44.4706,-67.80005,62,28,34,45,17,"ME",7.5
"180",511,"FL02.67","ME",2002,11,14,318,19,44.4658,-67.72768,265,104,161,136,129,"ME",12.92
"181",511,"FL02.68","ME",2002,11,14,318,21,44.25317,-67.75667,7,6,1,6,1,"ME",19.74
"182",511,"FL02.69","ME",2002,11,14,318,20,44.30935,-67.67298,34,15,19,34,0,"ME",14.6
"183",513,"FL02.7","ME",2002,10,15,288,20,43.0552,-70.4362,9,4,5,9,0,"ME",19.4
"184",511,"FL02.70","ME",2002,11,14,318,20,44.2972,-67.60413,15,6,9,15,0,"ME",15.8
"185",511,"FL02.71","ME",2002,11,15,319,20,44.3476,-67.64103,39,16,23,39,0,"ME",15.6
"186",511,"FL02.72","ME",2002,11,15,319,21,44.42492,-67.44987,84,44,40,76,8,"ME",17.01
"187",511,"FL02.73","ME",2002,11,19,323,20,44.54098,-67.50233,374,175,199,166,208,"ME",14
"188",511,"FL02.74","ME",2002,11,19,323,20,44.58433,-67.29767,169,95,74,29,140,"ME",14.8
"189",511,"FL02.75","ME",2002,11,19,323,20,44.62473,-67.33125,132,55,77,112,20,"ME",16
"190",511,"FL02.76","ME",2002,11,19,323,20,44.53673,-67.2963,100,59,41,78,22,"ME",17.22
"191",511,"FL02.77","ME",2002,11,19,323,15,44.549,-67.31513,123,61,62,63,60,"ME",9.3
"192",511,"FL02.78","ME",2002,11,20,324,20,44.60777,-67.10348,45,19,26,40,5,"ME",18.6
"193",511,"FL02.79","ME",2002,11,20,324,20,44.66237,-67.13075,105,51,54,85,20,"ME",17.2
"194",513,"FL02.8","ME",2002,10,15,288,21,43.09167,-70.39557,2,1,1,2,0,"ME",16.59
"195",511,"FL02.80","ME",2002,11,20,324,22,44.74643,-67.02095,17,7,10,17,0,"ME",18.26
"196",467,"FL02.81","ME",2002,11,20,324,20,44.70687,-66.9513,9,3,6,9,0,"ME",22
"197",513,"FL02.9","ME",2002,10,15,288,19,43.14283,-70.39293,30,13,17,28,2,"ME",16.91
"198",513,"FL03.1","ME",2003,10,13,286,18,42.939,-70.745,156,85,71,98,58,"ME",13.68
"199",513,"FL03.11","ME",2003,10,16,289,20,43.31167,-70.17617,1,0,1,1,0,"ME",14.6
"200",513,"FL03.12","ME",2003,10,17,290,20,43.25683,-70.57633,343,173,170,238,105,"ME",15.6
"201",513,"FL03.13","ME",2003,10,17,290,16,43.28933,-70.50017,241,113,128,97,144,"ME",8.96
"202",513,"FL03.14","ME",2003,10,17,290,15,43.42383,-70.27717,130,54,76,72,58,"ME",8.1
"203",513,"FL03.15","ME",2003,10,17,290,16,43.5305,-70.26367,239,96,143,133,106,"ME",9.6
"204",513,"FL03.16","ME",2003,10,17,290,20,43.51283,-70.1915,304,136,168,134,170,"ME",14.6
"205",513,"FL03.19","ME",2003,10,20,293,20,43.53017,-70.017,3,2,1,2,1,"ME",18.6
"206",513,"FL03.2","ME",2003,10,13,286,16,42.92783,-70.70683,88,48,40,56,32,"ME",8.64
"207",513,"FL03.20","ME",2003,10,20,293,15,43.499,-70.10783,24,12,12,14,10,"ME",10.8
"208",513,"FL03.21","ME",2003,10,21,294,16,43.64133,-70.16817,124,63,61,71,53,"ME",8.96
"209",513,"FL03.22","ME",2003,10,22,295,20,43.54817,-69.96483,1,1,0,1,0,"ME",15.8
"210",513,"FL03.23","ME",2003,10,22,295,16,43.59117,-69.85233,3,2,1,3,0,"ME",9.92
"211",513,"FL03.24","ME",2003,10,22,295,20,43.61083,-69.86183,6,1,5,4,2,"ME",15.8
"212",513,"FL03.25","ME",2003,10,22,295,16,43.70833,-69.94633,319,167,152,161,158,"ME",8
"213",513,"FL03.26","ME",2003,10,23,296,16,43.72917,-69.64933,180,97,83,119,61,"ME",8.32
"214",513,"FL03.27","ME",2003,10,23,296,20,43.71967,-69.79383,54,24,30,31,23,"ME",14.2
"215",513,"FL03.28","ME",2003,10,23,296,20,43.7155,-69.69233,341,163,178,184,157,"ME",16.2
"216",513,"FL03.29","ME",2003,10,24,297,20,43.681,-69.514,2,1,1,1,1,"ME",15.8
"217",513,"FL03.3","ME",2003,10,13,286,20,42.92167,-70.54317,5,1,4,5,0,"ME",14.4
"218",513,"FL03.31","ME",2003,10,24,297,20,43.83717,-69.485,188,94,94,105,83,"ME",15
"219",512,"FL03.32","ME",2003,10,30,303,15,44.1595,-69.01917,5,3,2,4,1,"ME",8.7
"220",512,"FL03.33","ME",2003,10,30,303,18,44.13267,-68.96867,9,4,5,9,0,"ME",14.4
"221",512,"FL03.34","ME",2003,10,31,304,20,44.1165,-68.7805,118,43,75,63,55,"ME",13.8
"222",512,"FL03.35","ME",2003,10,31,304,18,44.13817,-68.76567,61,32,29,57,4,"ME",10.98
"223",512,"FL03.36","ME",2003,10,31,304,17,44.161,-68.7895,5,2,3,3,2,"ME",11.22
"224",512,"FL03.37","ME",2003,11,1,305,20,43.62167,-68.9335,1,1,0,1,0,"ME",14.8
"225",512,"FL03.39","ME",2003,11,2,306,20,43.91783,-68.75467,205,93,112,201,4,"ME",15.4
"226",513,"FL03.4","ME",2003,10,13,286,20,42.95517,-70.47967,2,0,2,2,0,"ME",15.8
"227",512,"FL03.40","ME",2003,11,2,306,20,43.77683,-68.64133,12,9,3,11,1,"ME",16.2
"228",512,"FL03.41","ME",2003,11,2,306,20,43.8975,-68.66867,41,25,16,36,5,"ME",15.4
"229",512,"FL03.42","ME",2003,11,2,306,20,43.90567,-68.63133,40,22,18,40,0,"ME",14.6
"230",512,"FL03.43","ME",2003,11,2,306,20,43.91517,-68.643,52,37,15,52,0,"ME",14.8
"231",512,"FL03.44","ME",2003,11,3,307,16,44.16417,-68.5345,40,11,29,31,9,"ME",9.12
"232",512,"FL03.45","ME",2003,11,3,307,15,44.015,-68.5435,137,69,68,131,6,"ME",8.85
"233",512,"FL03.46","ME",2003,11,3,307,20,43.91467,-68.5225,18,12,6,18,0,"ME",10.8
"234",512,"FL03.47","ME",2003,11,3,307,20,43.92783,-68.5765,21,11,10,21,0,"ME",15.2
"235",512,"FL03.48","ME",2003,11,4,308,24,43.9725,-68.31,15,11,4,15,0,"ME",24
"236",512,"FL03.49","ME",2003,11,5,309,20,44.285,-68.51033,7,0,7,7,0,"ME",15.2
"237",512,"FL03.51","ME",2003,11,5,309,20,44.38583,-68.49217,1,0,1,1,0,"ME",15.4
"238",512,"FL03.52","ME",2003,11,5,309,16,44.2075,-68.435,112,50,62,101,11,"ME",10.08
"239",512,"FL03.53","ME",2003,11,6,310,15,44.2135,-68.06767,153,88,65,135,18,"ME",10.05
"240",512,"FL03.54","ME",2003,11,6,310,20,44.23017,-68.132,318,164,154,237,81,"ME",14.6
"241",512,"FL03.55","ME",2003,11,6,310,20,44.0585,-68.055,11,8,3,11,0,"ME",15
"242",512,"FL03.56","ME",2003,11,6,310,20,44.124,-67.91767,4,2,2,4,0,"ME",15.4
"243",512,"FL03.57","ME",2003,11,6,310,16,44.1605,-67.95617,14,8,6,14,0,"ME",9.92
"244",512,"FL03.58","ME",2003,11,7,311,20,44.27,-68.12967,285,133,152,261,24,"ME",15.6
"245",512,"FL03.59","ME",2003,11,7,311,20,44.2925,-68.072,309,154,155,275,34,"ME",15.4
"246",513,"FL03.6","ME",2003,10,13,286,20,42.93717,-70.48167,1,0,1,1,0,"ME",14.6
"247",512,"FL03.60","ME",2003,11,7,311,20,44.31617,-68.08667,234,105,129,185,49,"ME",14
"248",512,"FL03.61","ME",2003,11,7,311,18,44.28417,-68.20117,373,165,208,257,116,"ME",12.78
"249",512,"FL03.62","ME",2003,11,10,314,19,44.225,-67.94767,37,20,17,30,7,"ME",12.35
"250",511,"FL03.63","ME",2003,11,10,314,20,44.20483,-67.72867,1,1,0,1,0,"ME",16.4
"251",511,"FL03.64","ME",2003,11,11,315,17,44.42217,-67.7835,102,34,68,76,26,"ME",10.37
"252",511,"FL03.65","ME",2003,11,11,315,20,44.37233,-67.673,105,57,48,88,17,"ME",14.4
"253",511,"FL03.66","ME",2003,11,11,315,17,44.41367,-67.5735,191,95,96,118,73,"ME",11.73
